customerID,ChurnProb,Predict_15pct,Predict_20pct,Churn,Contract,InternetService,tenure_bin,ClusterID
1450-GALXR,0.7721609279669667,1,1,1,Month-to-month,Fiber optic,0-1y,0
9944-HKVVB,0.7719337299996047,1,1,1,Month-to-month,Fiber optic,0-1y,0
6161-UUUTA,0.7717765457476321,1,1,1,Month-to-month,Fiber optic,0-1y,0
0011-IGKFF,0.7716892981258344,1,1,1,Month-to-month,Fiber optic,1-2y,2
4395-PZMSN,0.7712780598886732,1,1,0,Month-to-month,Fiber optic,0-1y,0
2929-ERCFZ,0.7699574222121048,1,1,1,Month-to-month,Fiber optic,0-1y,0
2865-TCHJW,0.7697520719246889,1,1,1,Month-to-month,Fiber optic,0-1y,0
6086-ESGRL,0.7697127118309451,1,1,1,Month-to-month,Fiber optic,0-1y,3
8058-JMEQO,0.7696342386070452,1,1,1,Month-to-month,Fiber optic,0-1y,3
0325-XBFAC,0.7694295077432324,1,1,1,Month-to-month,Fiber optic,0-1y,0
4951-UKAAQ,0.7690812785486125,1,1,1,Month-to-month,Fiber optic,0-1y,3
8245-UMPYT,0.7690809755295631,1,1,1,Month-to-month,Fiber optic,1-2y,0
3797-VTIDR,0.7689081189095356,1,1,1,Month-to-month,DSL,0-1y,1
2672-HUYVI,0.7685907864632312,1,1,1,Month-to-month,Fiber optic,0-1y,0
8258-GSTJK,0.7678141747110191,1,1,1,Month-to-month,Fiber optic,0-1y,3
1678-FYZOW,0.7677842543502199,1,1,1,Month-to-month,Fiber optic,0-1y,3
0219-YTZUE,0.7674980833748917,1,1,1,Month-to-month,Fiber optic,0-1y,0
7330-WZLNC,0.7661582394440609,1,1,1,Month-to-month,Fiber optic,0-1y,3
6892-EZDTG,0.7661582394440609,1,1,1,Month-to-month,Fiber optic,0-1y,1
9894-EZEWG,0.7660139588818631,1,1,1,Month-to-month,Fiber optic,0-1y,3
6350-XFYGW,0.7656677042111837,1,1,0,Month-to-month,Fiber optic,0-1y,0
4228-ZGYUW,0.765464655501793,1,1,1,Month-to-month,Fiber optic,0-1y,3
8357-EQXFO,0.7649851448670729,1,1,1,Month-to-month,Fiber optic,0-1y,3
0812-WUPTB,0.7642310468369355,1,1,1,Month-to-month,Fiber optic,0-1y,1
2074-GKOWZ,0.764147922828539,1,1,1,Month-to-month,Fiber optic,0-1y,0
0895-DQHEW,0.7637820449792437,1,1,1,Month-to-month,Fiber optic,4-5y,2
4445-ZJNMU,0.7637433647861585,1,1,0,Month-to-month,Fiber optic,0-1y,0
7576-OYWBN,0.7636140539018625,1,1,1,Month-to-month,Fiber optic,0-1y,3
7024-OHCCK,0.7631012220925991,1,1,1,Month-to-month,Fiber optic,0-1y,0
8413-VONUO,0.7627069962139827,1,1,1,Month-to-month,Fiber optic,0-1y,0
6877-TJMBR,0.7620449225660564,1,1,1,Month-to-month,Fiber optic,0-1y,1
1122-JWTJW,0.7620359834747943,1,1,1,Month-to-month,Fiber optic,0-1y,1
4847-TAJYI,0.7610701178442909,1,1,0,Month-to-month,Fiber optic,0-1y,0
8161-QYMTT,0.7608292109540375,1,1,0,Month-to-month,Fiber optic,0-1y,0
0519-XUZJU,0.7607915357494659,1,1,1,Month-to-month,Fiber optic,0-1y,3
3877-JRJIP,0.7597417320260503,1,1,1,Month-to-month,DSL,0-1y,3
0674-EYYZV,0.7597417320260503,1,1,0,Month-to-month,DSL,0-1y,3
7488-MXJIV,0.7594488853120633,1,1,1,Month-to-month,Fiber optic,0-1y,0
7595-EUIVN,0.7592031895079897,1,1,1,Month-to-month,Fiber optic,0-1y,3
0231-LXVAP,0.7589005380124519,1,1,1,Month-to-month,Fiber optic,0-1y,3
1062-LHZOD,0.7586662957625819,1,1,1,Month-to-month,Fiber optic,0-1y,1
1086-LXKFY,0.7586662957625819,1,1,1,Month-to-month,Fiber optic,0-1y,1
0515-YPMCW,0.7586662957625819,1,1,1,Month-to-month,Fiber optic,0-1y,1
4132-KALRO,0.7584916063419144,1,1,0,Month-to-month,Fiber optic,0-1y,3
9134-CEQMF,0.7582106176440553,1,1,1,Month-to-month,Fiber optic,0-1y,0
2369-UAPKZ,0.7578524439630197,1,1,1,Month-to-month,Fiber optic,0-1y,0
2013-SGDXK,0.7578393399640317,1,1,1,Month-to-month,Fiber optic,0-1y,3
2920-RNCEZ,0.7569337479095645,1,1,0,Month-to-month,Fiber optic,0-1y,1
2645-QTLMB,0.7567379482272711,1,1,1,Month-to-month,Fiber optic,0-1y,3
5501-TVMGM,0.7563080523498837,1,1,0,Month-to-month,DSL,0-1y,3
3063-QFSZL,0.7563080523498837,1,1,1,Month-to-month,DSL,0-1y,3
9822-OAOVB,0.7563080523498837,1,1,0,Month-to-month,DSL,0-1y,3
5673-FSSMF,0.7563080523498837,1,1,1,Month-to-month,DSL,0-1y,3
3583-EKAPL,0.7563080523498837,1,1,1,Month-to-month,DSL,0-1y,3
5909-ECHUI,0.7563080523498837,1,1,1,Month-to-month,DSL,0-1y,3
8225-BTJAU,0.7561169175146745,1,1,1,Month-to-month,Fiber optic,0-1y,3
9837-BMCLM,0.7558482939550677,1,1,1,Month-to-month,Fiber optic,0-1y,3
3387-VATUS,0.7554002211578561,1,1,1,Month-to-month,Fiber optic,0-1y,3
8433-WXGNA,0.7551647081819144,1,1,1,Month-to-month,Fiber optic,0-1y,0
1304-NECVQ,0.7544477772859249,1,1,1,Month-to-month,Fiber optic,0-1y,0
9734-YWGEX,0.7544105647496203,1,1,1,Month-to-month,Fiber optic,0-1y,0
3663-MITLP,0.7541083297232503,1,1,1,Month-to-month,Fiber optic,1-2y,0
9514-JDSKI,0.7537272769290647,1,1,1,Month-to-month,DSL,0-1y,1
1393-IMKZG,0.7536061806740376,1,1,0,Month-to-month,Fiber optic,0-1y,3
2642-DTVCO,0.7534199882848087,1,1,1,Month-to-month,Fiber optic,0-1y,3
8650-RHRKE,0.7531559390890346,1,1,1,Month-to-month,DSL,0-1y,3
6969-MVBAI,0.7530698979726427,1,1,0,Month-to-month,Fiber optic,0-1y,3
0329-GTIAJ,0.7530039640995001,1,1,1,Month-to-month,Fiber optic,0-1y,0
3519-ZKXGG,0.752654508499858,1,1,1,Month-to-month,Fiber optic,0-1y,0
5835-BEQEU,0.7518464044958737,1,1,1,Month-to-month,Fiber optic,0-1y,3
1567-DSCIC,0.7517200806095603,1,1,1,Month-to-month,Fiber optic,0-1y,0
3793-MMFUH,0.7515998053091861,1,1,1,Month-to-month,Fiber optic,1-2y,0
5380-AFSSK,0.7514418114655088,1,1,1,Month-to-month,Fiber optic,0-1y,0
7156-MHUGY,0.7514402914754111,1,1,1,Month-to-month,Fiber optic,1-2y,3
0365-BZUWY,0.7511817699990221,1,1,0,Month-to-month,Fiber optic,1-2y,2
4439-JMPMT,0.7508717441272696,1,1,1,Month-to-month,Fiber optic,0-1y,0
6060-DRTNL,0.7506096704876568,1,1,1,Month-to-month,Fiber optic,0-1y,3
0196-VULGZ,0.7502658888558297,1,1,1,Month-to-month,Fiber optic,0-1y,0
2982-VPSGI,0.750129077758243,1,1,1,Month-to-month,Fiber optic,0-1y,0
1496-GGSUK,0.7496364920777686,1,1,1,Month-to-month,DSL,0-1y,3
0661-XEYAN,0.7496364920777686,1,1,1,Month-to-month,DSL,0-1y,3
3198-VELRD,0.7493964843886336,1,1,1,Month-to-month,Fiber optic,0-1y,0
9330-IJWIO,0.7493622911505347,1,1,1,Month-to-month,Fiber optic,1-2y,0
0871-URUWO,0.7490297505118526,1,1,1,Month-to-month,Fiber optic,1-2y,2
2990-HWIML,0.7482072913125396,1,1,1,Month-to-month,Fiber optic,0-1y,0
6941-PMGEP,0.7481662694298579,1,1,1,Month-to-month,Fiber optic,0-1y,3
2034-GDRCN,0.7481535338651432,1,1,1,Month-to-month,Fiber optic,0-1y,0
3177-LASXD,0.7480165206249227,1,1,1,Month-to-month,Fiber optic,0-1y,3
5923-GXUOC,0.7478766015165972,1,1,1,Month-to-month,Fiber optic,0-1y,0
5168-MSWXT,0.7477784607156421,1,1,0,Month-to-month,Fiber optic,0-1y,2
7779-LGOVN,0.7477615086183692,1,1,1,Month-to-month,Fiber optic,0-1y,1
9094-AZPHK,0.7477080311092315,1,1,0,Month-to-month,Fiber optic,1-2y,0
3318-NMQXL,0.7476861618712947,1,1,0,Month-to-month,Fiber optic,0-1y,0
5043-TRZWM,0.7475652513631543,1,1,0,Month-to-month,Fiber optic,0-1y,3
9940-RHLFB,0.7475652513631543,1,1,1,Month-to-month,Fiber optic,0-1y,3
0195-IESCP,0.7475250641075467,1,1,1,Month-to-month,Fiber optic,0-1y,1
9290-SHCMB,0.7470770753849714,1,1,0,Month-to-month,Fiber optic,1-2y,3
3957-LXOLK,0.7463608170887222,1,1,1,Month-to-month,Fiber optic,2-3y,0
8739-XNIKG,0.7454849059519,1,1,0,Month-to-month,Fiber optic,0-1y,3
8337-UPOAQ,0.7447106738673923,1,1,1,Month-to-month,Fiber optic,0-1y,1
1915-IOFGU,0.7445875206521606,1,1,1,Month-to-month,Fiber optic,0-1y,3
7568-PODML,0.7442710965018101,1,1,1,Month-to-month,DSL,0-1y,3
0722-SVSFK,0.7436433252151958,1,1,0,Month-to-month,Fiber optic,0-1y,0
4236-XPXAV,0.7432104076566213,1,1,1,Month-to-month,Fiber optic,0-1y,0
8752-STIVR,0.743076478132765,1,1,1,Month-to-month,Fiber optic,0-1y,3
2789-HQBOU,0.7430524038186997,1,1,0,Month-to-month,Fiber optic,0-1y,0
9611-CTWIH,0.7420297777695003,1,1,1,Month-to-month,Fiber optic,0-1y,0
7563-BIUPC,0.7416068805133891,1,1,1,Month-to-month,Fiber optic,0-1y,3
7273-TEFQD,0.7415533827951815,1,1,1,Month-to-month,DSL,0-1y,3
0094-OIFMO,0.7414957397898312,1,1,1,Month-to-month,Fiber optic,0-1y,0
7943-RQCHR,0.7414162527614684,1,1,1,Month-to-month,Fiber optic,0-1y,0
6772-KSATR,0.7412730284715228,1,1,1,Month-to-month,Fiber optic,0-1y,3
4234-XTNEA,0.7410583265733777,1,1,0,Month-to-month,Fiber optic,0-1y,0
2262-SLNVK,0.7410547132666007,1,1,0,Month-to-month,Fiber optic,0-1y,3
4759-TRPLW,0.7410547132666007,1,1,1,Month-to-month,Fiber optic,0-1y,3
7153-OANIO,0.7410547132666007,1,1,1,Month-to-month,Fiber optic,0-1y,3
5583-SXDAG,0.7410547132666007,1,1,1,Month-to-month,Fiber optic,0-1y,1
2856-HYAPG,0.7410547132666007,1,1,1,Month-to-month,Fiber optic,0-1y,3
5159-YFPKQ,0.7398514916086812,1,1,1,Month-to-month,Fiber optic,0-1y,0
6229-LSCKB,0.7395266269146069,1,1,0,Month-to-month,Fiber optic,0-1y,0
7044-YAACC,0.7395037773493959,1,1,0,Month-to-month,Fiber optic,0-1y,1
2696-NARTR,0.7393348762188499,1,1,1,Month-to-month,Fiber optic,0-1y,0
4140-MUHUG,0.7390114517969006,1,1,1,Month-to-month,Fiber optic,0-1y,0
7234-FECYN,0.73831726723929,1,1,1,Month-to-month,Fiber optic,0-1y,0
8443-WVPSS,0.7381092334115849,1,1,1,Month-to-month,Fiber optic,0-1y,2
9897-KXHCM,0.7366790440415226,1,1,1,Month-to-month,Fiber optic,0-1y,0
5804-LEPIM,0.7366105224751541,1,1,1,Month-to-month,Fiber optic,0-1y,3
2612-RRIDN,0.7364067448831892,1,1,1,Month-to-month,Fiber optic,0-1y,0
5293-WXJAK,0.7363282018663254,1,1,1,Month-to-month,Fiber optic,0-1y,2
8972-HJWNV,0.7362193477930085,1,1,1,Month-to-month,Fiber optic,0-1y,0
1465-VINDH,0.735978798920611,1,1,1,Month-to-month,Fiber optic,0-1y,0
1618-CFHME,0.734984004175954,1,1,1,Month-to-month,Fiber optic,0-1y,0
1226-UDFZR,0.7342779106819812,1,1,1,Month-to-month,DSL,0-1y,0
4342-HENTK,0.7342147395989215,1,1,1,Month-to-month,Fiber optic,0-1y,3
1010-DIAUQ,0.734186406057315,1,1,1,Month-to-month,Fiber optic,0-1y,0
9231-ZJYAM,0.7341020425196064,1,1,1,Month-to-month,Fiber optic,0-1y,0
3629-ZNKXA,0.7335125191504336,1,1,0,Month-to-month,Fiber optic,1-2y,2
4317-VTEOA,0.7334704277965778,1,1,1,Month-to-month,DSL,0-1y,3
3247-ZVOUO,0.7333605526021201,1,1,1,Month-to-month,Fiber optic,0-1y,1
2688-BHGOG,0.7332253311798947,1,1,0,Month-to-month,Fiber optic,0-1y,3
9402-ORRAH,0.7329930151229226,1,1,0,Month-to-month,Fiber optic,1-2y,3
0187-QSXOE,0.7328211115985449,1,1,0,Month-to-month,Fiber optic,0-1y,0
1389-CXMLU,0.7326233108939643,1,1,1,Month-to-month,Fiber optic,0-1y,0
7279-BUYWN,0.7325771561420001,1,1,1,Month-to-month,Fiber optic,3-4y,2
3422-GALYP,0.7321141719444536,1,1,0,Month-to-month,Fiber optic,0-1y,0
0306-JAELE,0.7320469493354509,1,1,1,Month-to-month,Fiber optic,0-1y,0
4285-GYRQC,0.7320202841497859,1,1,1,Month-to-month,Fiber optic,0-1y,1
3191-CSNMG,0.7315182446356744,1,1,0,Month-to-month,Fiber optic,0-1y,1
4884-ZTHVF,0.7312873850012009,1,1,0,Month-to-month,Fiber optic,0-1y,3
2612-RANWT,0.7311070473525938,1,1,1,Month-to-month,Fiber optic,0-1y,0
0916-QOFDP,0.7296487085035065,1,1,0,Month-to-month,Fiber optic,1-2y,2
1173-XZPYF,0.7295174700039156,1,1,0,Month-to-month,Fiber optic,0-1y,3
4927-WWOOZ,0.729504700784554,1,1,0,Month-to-month,Fiber optic,0-1y,0
6959-UWKHF,0.7294882784738252,1,1,1,Month-to-month,DSL,0-1y,3
1197-BVMVG,0.7292650206682275,1,1,0,Month-to-month,Fiber optic,0-1y,3
3992-YWPKO,0.7280415560742324,1,1,1,Month-to-month,Fiber optic,0-1y,2
0876-WDUUZ,0.7276764334979968,1,1,1,Month-to-month,Fiber optic,0-1y,3
2657-VPXTA,0.7269386848357663,1,1,0,Month-to-month,Fiber optic,0-1y,0
1704-NRWYE,0.7263246708880955,1,1,1,Month-to-month,Fiber optic,0-1y,3
9747-DDZOS,0.7257248502091099,1,1,1,Month-to-month,Fiber optic,0-1y,3
4626-GYCZP,0.7256184253922736,1,1,1,Month-to-month,Fiber optic,0-1y,0
2691-NZETQ,0.7255023640454701,1,1,1,Month-to-month,Fiber optic,0-1y,3
6979-ZNSFF,0.7253831622949484,1,1,1,Month-to-month,Fiber optic,0-1y,0
6437-UKHMV,0.7252803567883277,1,1,1,Month-to-month,Fiber optic,0-1y,0
3217-FZDMN,0.724266767490619,1,1,1,Month-to-month,Fiber optic,0-1y,3
9451-LPGOO,0.7236553628174619,1,1,1,Month-to-month,Fiber optic,0-1y,3
8714-CTZJW,0.7222556494932494,1,1,0,Month-to-month,Fiber optic,0-1y,0
4385-GZQXV,0.7221777386179015,1,1,1,Month-to-month,Fiber optic,1-2y,3
6110-OHIHY,0.7214708760612443,1,1,1,Month-to-month,Fiber optic,0-1y,0
0236-HFWSV,0.7210118656652297,1,1,1,Month-to-month,Fiber optic,1-2y,0
4086-YQSNZ,0.7207899343030358,1,1,1,Month-to-month,Fiber optic,0-1y,0
3462-BJQQA,0.7207287653817771,1,1,0,Month-to-month,Fiber optic,0-1y,3
2379-ENZGV,0.7207287653817771,1,1,1,Month-to-month,Fiber optic,0-1y,3
7760-OYPDY,0.7203768983149187,1,1,1,Month-to-month,Fiber optic,0-1y,0
9689-PTNPG,0.7203768983149187,1,1,1,Month-to-month,Fiber optic,0-1y,0
2135-DQWAQ,0.7198650304336449,1,1,0,Month-to-month,Fiber optic,0-1y,3
8443-ZRDBZ,0.7197372651707553,1,1,1,Month-to-month,Fiber optic,0-1y,0
3473-XIIIT,0.7188792508131333,1,1,1,Month-to-month,Fiber optic,1-2y,0
7005-CCBKV,0.7188303397052153,1,1,1,Month-to-month,Fiber optic,0-1y,0
3440-JPSCL,0.7187480305184792,1,1,1,Month-to-month,Fiber optic,0-1y,0
4581-SSPWD,0.718569861446888,1,1,1,Month-to-month,Fiber optic,0-1y,0
8242-SOQUO,0.71848336600801,1,1,0,Month-to-month,Fiber optic,0-1y,0
4501-EQDRN,0.7183790388370677,1,1,1,Month-to-month,Fiber optic,0-1y,3
4143-OOBWZ,0.7182328367410195,1,1,1,Month-to-month,Fiber optic,0-1y,1
2215-ZAFGX,0.7181843795527623,1,1,0,Month-to-month,Fiber optic,0-1y,3
1569-TTNYJ,0.7177867634836167,1,1,1,Month-to-month,Fiber optic,0-1y,0
2276-YDAVZ,0.7176003016224862,1,1,1,Month-to-month,Fiber optic,0-1y,0
0511-JTEOY,0.7175118571721649,1,1,1,Month-to-month,Fiber optic,0-1y,3
0151-ONTOV,0.7175118571721649,1,1,1,Month-to-month,Fiber optic,0-1y,3
8040-MNRTF,0.7175118571721649,1,1,0,Month-to-month,Fiber optic,0-1y,3
5685-IIXLY,0.7172146209302968,1,1,1,Month-to-month,Fiber optic,0-1y,0
1084-UQCHV,0.7165739221639659,1,1,1,Month-to-month,Fiber optic,0-1y,1
1740-CSDJP,0.7165338044830027,1,1,1,Month-to-month,DSL,0-1y,3
0637-KVDLV,0.7163190363482812,1,1,1,Month-to-month,Fiber optic,0-1y,0
0495-ZBNGW,0.7160631125876303,1,1,1,Month-to-month,Fiber optic,0-1y,0
8356-WUAOJ,0.7159587474720404,1,1,0,Month-to-month,DSL,0-1y,1
2135-RXIHG,0.7159587474720404,1,1,1,Month-to-month,DSL,0-1y,3
5077-DXTCG,0.7159587474720404,1,1,1,Month-to-month,DSL,0-1y,3
2082-CEFLT,0.7159587474720404,1,1,1,Month-to-month,DSL,0-1y,3
6128-CZOMY,0.7159587474720404,1,1,1,Month-to-month,DSL,0-1y,3
4529-CKBCL,0.7156519071467088,1,1,1,Month-to-month,Fiber optic,0-1y,0
9391-EOYLI,0.7153960861596496,1,1,1,Month-to-month,Fiber optic,0-1y,1
6630-UJZMY,0.7152935644791063,1,1,0,Month-to-month,Fiber optic,0-1y,0
6357-JJPQT,0.7151471839869258,1,1,0,Month-to-month,Fiber optic,0-1y,3
5229-PRWKT,0.7151450656349788,1,1,1,Month-to-month,Fiber optic,0-1y,0
1746-TGTWV,0.7151073979204852,1,1,0,Month-to-month,Fiber optic,0-1y,1
5889-LFOLL,0.7149595504485707,1,1,1,Month-to-month,Fiber optic,1-2y,3
0334-GDDSO,0.7148780692013178,1,1,1,Month-to-month,Fiber optic,0-1y,0
5561-NWEVX,0.7144177700980079,1,1,1,Month-to-month,Fiber optic,0-1y,0
5299-RULOA,0.7139821967195754,1,1,1,Month-to-month,Fiber optic,0-1y,0
5940-AHUHD,0.7138265593852636,1,1,1,Month-to-month,Fiber optic,0-1y,3
5868-YWPDW,0.7129982473913321,1,1,1,Month-to-month,Fiber optic,0-1y,1
4795-KTRTH,0.7128484438443686,1,1,1,Month-to-month,Fiber optic,0-1y,0
7613-LLQFO,0.7127477496515129,1,1,1,Month-to-month,Fiber optic,0-1y,0
5138-WVKYJ,0.7125562001973584,1,1,1,Month-to-month,Fiber optic,0-1y,0
9102-IAYHT,0.7125241444782457,1,1,1,Month-to-month,Fiber optic,1-2y,1
6689-TCZHQ,0.7121318912806069,1,1,1,Month-to-month,Fiber optic,0-1y,3
4115-NZRKS,0.7119894774869635,1,1,0,Month-to-month,Fiber optic,0-1y,0
0302-JOIVN,0.7114128071958921,1,1,1,Month-to-month,Fiber optic,0-1y,0
5655-JSMZM,0.710985618459361,1,1,1,Month-to-month,Fiber optic,4-5y,2
5884-GCYMI,0.7100339682647419,1,1,1,Month-to-month,Fiber optic,0-1y,3
4110-PFEUZ,0.7100339682647419,1,1,1,Month-to-month,Fiber optic,0-1y,3
5445-UTODQ,0.7094496333028731,1,1,1,Month-to-month,Fiber optic,0-1y,1
2672-DZUOY,0.7088175963692149,1,1,1,Month-to-month,DSL,0-1y,3
1024-GUALD,0.7088175963692149,1,1,1,Month-to-month,DSL,0-1y,1
1334-FJSVR,0.7088175963692149,1,1,1,Month-to-month,DSL,0-1y,3
7365-BVCJH,0.7088175963692149,1,1,0,Month-to-month,DSL,0-1y,3
6029-WTIPC,0.7085742495923999,1,1,1,Month-to-month,Fiber optic,3-4y,2
3916-NRPAP,0.7079395095678882,1,1,0,Month-to-month,Fiber optic,0-1y,3
9878-TNQGW,0.7074641822639353,1,1,1,Month-to-month,Fiber optic,0-1y,0
2737-WFVYW,0.7068564257048696,1,1,1,Month-to-month,DSL,0-1y,3
2265-CYWIV,0.7066664733968206,1,1,1,Month-to-month,Fiber optic,0-1y,0
8937-RDTHP,0.7063934283120432,1,1,1,Month-to-month,Fiber optic,0-1y,3
2077-MPJQO,0.70606902948192,1,1,0,Month-to-month,Fiber optic,0-1y,1
7079-QRCBC,0.7059847953268379,1,1,1,Month-to-month,Fiber optic,1-2y,2
4373-VVHQL,0.7056717069079924,1,1,0,Month-to-month,DSL,0-1y,3
4855-SNKMY,0.7056717069079924,1,1,1,Month-to-month,DSL,0-1y,3
8705-WZCYL,0.7056717069079924,1,1,0,Month-to-month,DSL,0-1y,3
5318-IXUZF,0.7053844678652721,1,1,1,Month-to-month,Fiber optic,0-1y,0
5935-FCCNB,0.7048027388447972,1,1,0,Month-to-month,Fiber optic,1-2y,3
4201-JMNGR,0.7047559786308164,1,1,1,Month-to-month,DSL,0-1y,3
2123-AGEEN,0.7039486222494116,1,1,0,Month-to-month,Fiber optic,0-1y,0
5383-MMTWC,0.7038768028696294,1,1,1,Month-to-month,Fiber optic,0-1y,0
8118-TJAFG,0.7035365227520756,1,1,0,Month-to-month,Fiber optic,0-1y,2
8348-HFYIV,0.7029714736648824,1,1,1,Month-to-month,DSL,0-1y,0
7508-MYBOG,0.7025276734104513,1,1,1,Month-to-month,Fiber optic,1-2y,1
7817-BOQPW,0.7025206619733531,1,1,1,Month-to-month,Fiber optic,0-1y,0
9965-YOKZB,0.7024951544985448,1,1,1,Month-to-month,Fiber optic,0-1y,0
0822-GAVAP,0.701935679804887,1,1,1,Month-to-month,DSL,0-1y,3
5288-AHOUP,0.7018131568180601,1,1,0,Month-to-month,Fiber optic,0-1y,3
7858-GTZSP,0.7011791632772869,1,1,0,Month-to-month,Fiber optic,0-1y,3
1723-HKXJQ,0.7010406451714174,1,1,1,Month-to-month,Fiber optic,3-4y,2
9840-EFJQB,0.7008759560254247,1,1,0,Month-to-month,Fiber optic,0-1y,3
2959-MJHIC,0.7006094459150479,1,1,1,Month-to-month,Fiber optic,0-1y,0
1200-TUZHR,0.700420748455242,1,1,0,Month-to-month,Fiber optic,0-1y,3
7517-LDMPS,0.7002651574400452,1,1,0,Month-to-month,Fiber optic,0-1y,3
9752-ZNQUT,0.7000843418165498,1,1,0,Month-to-month,DSL,0-1y,3
3721-CNEYS,0.7000637100647957,1,1,1,Month-to-month,Fiber optic,0-1y,3
9050-IKDZA,0.6998818975585118,1,1,0,Month-to-month,Fiber optic,0-1y,3
0880-TKATG,0.6996484612008697,1,1,1,Month-to-month,Fiber optic,0-1y,0
3097-NQYSN,0.6996411469017585,1,1,1,Month-to-month,Fiber optic,0-1y,0
9846-GKXAS,0.6994902996902896,1,1,1,Month-to-month,Fiber optic,0-1y,3
9058-CBREO,0.6991140082996808,1,1,1,Month-to-month,DSL,0-1y,3
6982-UQZLY,0.698733092769479,1,1,1,Month-to-month,No,0-1y,1
2055-PDADH,0.698419607316813,1,1,1,Month-to-month,Fiber optic,0-1y,3
6432-TWQLB,0.6984096393386691,1,1,1,Month-to-month,Fiber optic,0-1y,0
8087-LGYHQ,0.6981520087310277,1,1,0,Month-to-month,Fiber optic,0-1y,0
2660-EMUBI,0.698013337478038,1,1,1,Month-to-month,Fiber optic,0-1y,0
2472-OVKUP,0.6979103144822137,1,1,1,Month-to-month,Fiber optic,0-1y,2
3045-XETSH,0.6976997762065914,1,1,1,Month-to-month,Fiber optic,0-1y,3
9907-SWKKF,0.6976640300728494,1,1,1,Month-to-month,DSL,0-1y,3
2025-JKFWI,0.6975730163953701,1,1,1,Month-to-month,Fiber optic,1-2y,3
7638-QVMVY,0.6975047294329997,1,1,1,Month-to-month,Fiber optic,0-1y,0
9696-RMYBA,0.6973013802316951,1,1,0,Month-to-month,Fiber optic,0-1y,3
2761-OCIAX,0.6973009235316396,1,1,1,Month-to-month,Fiber optic,0-1y,0
9828-AOQLM,0.6967593564451335,1,1,1,Month-to-month,DSL,0-1y,1
5519-NPHVG,0.6963535142816489,1,1,1,Month-to-month,Fiber optic,0-1y,0
8280-MQRQN,0.6960378957003922,1,1,1,Month-to-month,DSL,0-1y,3
7479-NITWS,0.6951046144478875,1,1,1,Month-to-month,Fiber optic,0-1y,3
4770-UEZOX,0.6949035892530986,1,1,0,Month-to-month,Fiber optic,0-1y,3
7341-LXCAF,0.6944213556786166,1,1,1,Month-to-month,Fiber optic,0-1y,1
2876-GZYZC,0.6943281880527404,1,1,0,Month-to-month,Fiber optic,1-2y,0
1236-WFCDV,0.6941905657605909,1,1,1,Month-to-month,Fiber optic,1-2y,3
2845-HSJCY,0.6936242097254393,1,1,1,Month-to-month,Fiber optic,1-2y,0
2737-YNGYW,0.6936189178612175,1,1,1,Month-to-month,Fiber optic,0-1y,0
6015-VVHHE,0.6935391940567409,1,1,1,Month-to-month,Fiber optic,0-1y,0
2880-FPNAE,0.6934899114913615,1,1,0,Month-to-month,Fiber optic,0-1y,0
4112-LUEIZ,0.6931607196695477,1,1,1,Month-to-month,Fiber optic,0-1y,0
8118-LSUEL,0.6930573122523571,1,1,1,Month-to-month,Fiber optic,1-2y,2
2026-TGDHM,0.6927423750303121,1,1,1,Month-to-month,Fiber optic,0-1y,0
2799-ARNLO,0.692670632116298,1,1,0,Month-to-month,Fiber optic,0-1y,1
4482-EWFMI,0.6923220016818947,1,1,0,Month-to-month,Fiber optic,0-1y,3
6326-MTTXK,0.692272080216957,1,1,1,Month-to-month,Fiber optic,0-1y,3
4597-NUCQV,0.692070980258795,1,1,1,Month-to-month,Fiber optic,1-2y,2
2205-YMZZJ,0.691766025440716,1,1,1,Month-to-month,Fiber optic,0-1y,0
1925-TIBLE,0.6916127636159588,1,1,1,Month-to-month,Fiber optic,0-1y,0
0875-CABNR,0.691606048303653,1,1,1,Month-to-month,Fiber optic,0-1y,3
7861-UVUFT,0.6909506818165817,1,1,1,Month-to-month,Fiber optic,1-2y,0
0689-NKYLF,0.6906805647849709,1,1,1,Month-to-month,Fiber optic,1-2y,3
9314-IJWSQ,0.6906455068038883,1,1,0,Month-to-month,Fiber optic,1-2y,1
5956-YHHRX,0.6903412262949604,1,1,0,Month-to-month,Fiber optic,1-2y,0
8943-URTMR,0.6903105830677023,1,1,1,Month-to-month,Fiber optic,0-1y,0
9547-ITEFG,0.690309908714274,1,1,0,Month-to-month,Fiber optic,0-1y,2
1320-HTRDR,0.6901065809383957,1,1,1,Month-to-month,Fiber optic,0-1y,3
1078-TDCRN,0.690041538961633,1,1,0,Month-to-month,DSL,0-1y,1
2424-WVHPL,0.6897081794545808,1,1,0,Month-to-month,Fiber optic,0-1y,3
5429-LWCMV,0.6895635119398281,1,1,0,Month-to-month,Fiber optic,0-1y,3
7242-QZLXF,0.6893449511556586,1,1,1,Month-to-month,DSL,0-1y,1
2862-PFNIK,0.6893449511556586,1,1,0,Month-to-month,DSL,0-1y,1
6215-NQCPY,0.6886888543479855,1,1,0,Month-to-month,Fiber optic,1-2y,0
4298-OYIFC,0.6884666312755982,1,1,0,Month-to-month,Fiber optic,1-2y,2
0564-JJHGS,0.6883796925666806,1,1,1,Month-to-month,Fiber optic,0-1y,0
5520-FVEWJ,0.6881514382366188,1,1,1,Month-to-month,Fiber optic,0-1y,0
