customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,AvgChargesPerMonth,MonthlyCharges
9680-NIAUV,0,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),8129.3,0,112.9069444,109.7
2146-EGVDT,1,0,1,1,59,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1192.7,0,20.21525424,19.3
2604-IJPDU,0,0,1,0,20,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,1,Electronic check,1901.65,0,95.0825,96.55
9178-JHUVJ,1,0,1,1,24,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),587.4,0,24.475,24.1
6168-YBYNP,1,0,0,0,59,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,6519.75,0,110.5042373,111.35
7255-SSFBC,1,0,1,1,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),8041.65,0,111.6895833,112.25
3645-DEYGF,1,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.75,0,20.75,20.75
9323-HGFWY,0,0,1,0,27,1,0,Fiber optic,1,0,0,1,1,1,One year,1,Credit card (automatic),2681.15,0,99.30185185,101.9
8544-GOQSH,0,0,0,0,14,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),1112.3,0,79.45,80.05
3363-DTIVD,1,0,1,1,71,1,1,Fiber optic,1,0,1,0,1,1,Two year,0,Electronic check,7405.5,0,104.3028169,105.55
7018-WBJNK,1,0,0,1,13,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),1033.95,0,79.53461538,78.3
9142-KZXOP,1,0,0,0,44,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),2958.95,0,67.24886364,68.85
7674-YTAFD,0,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),2684.85,0,81.35909091,79.95
6348-SNFUS,1,0,1,1,72,0,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),4179.2,0,58.04444444,55.45
1285-OKIPP,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,79.9,1,79.9,79.9
7825-ECJRF,0,0,0,0,19,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,1934.45,1,101.8131579,106.6
1347-KTTTA,1,0,1,0,64,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),6654.1,0,103.9703125,102.45
7841-TZDMQ,1,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),84.5,1,42.25,46
4195-NZGTA,0,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.25,0,25.25,25.25
7157-SMCFK,1,0,0,1,61,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,1124.2,0,18.4295082,19.75
4709-LKHYG,0,0,1,1,29,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,540.05,0,18.62241379,20
2504-DSHIH,1,1,1,0,23,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,1975.85,0,85.90652174,86.8
0699-NDKJM,0,0,1,0,57,0,0,DSL,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),3437.45,0,60.30614035,58.75
9286-BHDQG,1,0,1,1,72,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),3139.8,0,43.60833333,45.25
0230-WEQUW,1,0,1,0,66,0,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),3789.2,0,57.41212121,56.6
2040-LDIWQ,1,0,1,1,65,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),5324.5,0,81.91538462,84.2
6496-JDSSB,0,0,0,0,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),624.6,0,78.075,80
9408-SSNVZ,0,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,268.35,1,67.0875,70.15
4443-EMBNA,0,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1836.9,0,25.87183099,24.75
6469-MRVET,1,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,20.2,0,20.2,20.2
0742-MOABM,1,0,1,0,4,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,179.35,1,44.8375,50.05
5961-VUSRV,0,0,0,0,12,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),219.35,0,18.27916667,19.35
6778-JFCMK,1,0,0,0,24,0,0,DSL,1,0,0,0,1,1,One year,1,Mailed check,1288.75,0,53.69791667,50.6
6341-JVQGF,0,0,1,1,31,1,0,DSL,1,0,1,1,1,1,One year,1,Mailed check,2545.75,0,82.12096774,81.15
2232-DMLXU,0,0,1,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,55.2,1,55.2,55.2
4811-JBUVU,1,0,0,0,30,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Credit card (automatic),2723.15,0,90.77166667,89.9
0945-TSONX,0,0,1,1,47,1,1,DSL,1,1,0,1,1,1,Two year,1,Credit card (automatic),4107.25,0,87.38829787,85.3
2651-ZCBXV,1,0,0,0,54,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),5760.65,0,106.6787037,108
3316-UWXUY,1,0,0,0,50,1,0,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Credit card (automatic),4747.5,0,94.95,93.5
8937-RDTHP,1,0,0,0,1,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Mailed check,84.6,1,84.6,84.6
7083-MIOPC,0,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1566.9,0,21.7625,20.25
1984-GPTEH,0,0,0,0,29,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,702,0,24.20689655,25.15
1251-KRREG,1,0,0,0,2,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,114.1,1,57.05,54.4
0621-JFHOL,0,0,0,0,10,0,0,DSL,0,0,0,1,0,0,Two year,1,Mailed check,299.05,0,29.905,29.6
9903-LYSAB,1,0,1,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1305.95,0,72.55277778,73.15
0094-OIFMO,0,1,0,0,11,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,1120.3,1,101.8454545,95
9227-UAQFT,1,0,0,0,16,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,284.35,0,17.771875,19.75
7301-ABVAD,0,0,0,0,72,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),6350.5,0,88.20138889,86.6
6614-FHDBO,1,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),7878.3,0,109.4208333,109.2
7576-ASEJU,0,0,1,1,41,1,0,DSL,1,0,0,1,1,1,One year,1,Credit card (automatic),3187.65,0,77.74756098,74.7
9058-HRZSV,0,1,1,0,65,1,0,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Electronic check,6126.15,0,94.24846154,94.4
4522-AKYLR,0,1,0,0,13,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Electronic check,731.3,0,56.25384615,54.8
0221-WMXNQ,1,1,0,0,4,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,273.4,0,68.35,75.35
0303-UNCIP,1,0,0,0,41,1,1,DSL,0,0,1,0,0,1,One year,0,Mailed check,2531.8,0,61.75121951,65
9947-OTFQU,1,1,0,0,15,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,1074.3,1,71.62,74.4
0322-YINQP,1,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.55,1,48.55,48.55
0959-WHOKV,1,0,0,0,42,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Electronic check,4298.45,0,102.3440476,99
4075-JFPGR,0,0,1,0,51,1,0,Fiber optic,1,1,1,0,1,0,One year,1,Electronic check,4619.55,0,90.57941176,93.5
4629-NRXKX,0,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,147.15,1,73.575,70.4
9514-JDSKI,1,1,1,0,1,0,0,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,40.2,1,40.2,40.2
3282-ZISZV,1,0,0,1,32,1,1,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),2633.3,0,82.290625,83.7
3675-YDUPJ,1,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,193.05,0,19.305,19.85
4111-BNXIF,0,0,1,1,67,0,0,DSL,0,1,1,1,1,1,Two year,1,Electronic check,4103.9,0,61.25223881,59.55
7017-VFHAY,0,0,1,1,61,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),7008.15,0,114.8877049,114.729
6655-LHBYW,1,0,0,0,50,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),5791.1,0,115.822,114.35
4959-JOSRX,0,0,1,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),80.55,1,40.275,44.6
5046-NUHWD,0,1,1,0,29,0,0,DSL,1,0,1,0,0,1,Month-to-month,1,Electronic check,1228.65,0,42.36724138,45
7273-TEFQD,1,1,0,0,3,0,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,132.2,1,44.06666667,41.15
3606-TWKGI,1,1,0,0,13,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,1364.3,1,104.9461538,106.9
7529-ZDFXI,1,1,1,0,57,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,4925.35,0,86.40964912,89.85
7605-BDWDC,0,0,0,0,31,0,0,DSL,1,1,0,1,0,1,Two year,1,Bank transfer (automatic),1520.1,0,49.03548387,49.85
1950-KSVVJ,0,0,1,0,45,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Mailed check,5032.25,0,111.8277778,113.3
0123-CRBRT,0,0,1,1,61,1,1,DSL,1,1,1,1,1,1,Two year,0,Mailed check,5526.75,0,90.60245902,88.1
6292-TOSSS,1,0,0,0,50,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1195.25,0,23.905,24.9
3197-ARFOY,0,1,0,0,19,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Mailed check,2007.25,0,105.6447368,105
6323-AYBRX,1,0,0,0,59,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,1099.6,1,18.63728814,19.35
7014-ZZXAW,0,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),1732.95,0,24.40774648,24.25
4385-GZQXV,0,1,0,0,16,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,1511.2,1,94.45,94.45
7633-MVPUY,1,0,1,0,57,1,0,DSL,1,1,0,1,0,0,Two year,1,Electronic check,3450.15,0,60.52894737,59.75
6366-ZGQGL,1,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.8,1,24.8,24.8
4716-HHKQH,1,1,1,0,20,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,2172.05,0,108.6025,107.05
5940-AHUHD,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,1,70.6,70.6
6432-TWQLB,1,0,1,0,5,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,401.1,1,80.22,85.4
4484-GLZOU,0,0,1,0,52,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,5624.85,1,108.1701923,105.05
3179-GBRWV,1,1,1,0,21,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),1339.8,0,63.8,64.95
8645-KWHJO,1,0,0,0,14,0,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,771.95,0,55.13928571,55
4130-MZLCC,0,0,0,0,5,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),244.75,0,48.95,50.55
0314-TKOSI,0,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,322.9,0,53.81666667,55.15
8229-MYEJZ,0,0,0,0,10,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,498.25,0,49.825,51.2
2080-SRCDE,0,0,0,1,1,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.4,0,25.4,25.4
9577-WJVCQ,0,0,0,0,68,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,3687.75,0,54.23161765,54.45
9512-UIBFX,1,0,1,1,18,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Mailed check,1779.95,1,98.88611111,95.15
6202-DYYFX,0,0,0,0,22,1,1,Fiber optic,0,0,0,0,0,0,One year,1,Credit card (automatic),1783.6,0,81.07272727,76
3808-HFKDE,0,0,0,0,20,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,927.15,0,46.3575,44.35
5583-SXDAG,1,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70,1,70,70
3488-PGMQJ,1,1,0,0,8,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,606.55,1,75.81875,74.5
3580-REOAC,1,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),435.4,1,43.54,44.85
7534-BFESC,1,1,0,0,24,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1712.7,1,71.3625,76.1
3727-OWVYD,1,0,0,0,35,1,0,DSL,1,1,1,0,0,0,One year,0,Mailed check,2021.2,0,57.74857143,61.2
2294-SALNE,1,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,One year,0,Mailed check,1940.8,0,84.3826087,86.8
4847-TAJYI,0,1,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,567.8,0,94.63333333,89.35
1563-IWQEX,0,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,220.35,0,18.3625,19.7
8203-XJZRC,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,0,20.25,20.25
6556-DBKZF,0,0,1,1,71,1,0,Fiber optic,0,0,1,0,0,0,Two year,0,Electronic check,5436.45,0,76.56971831,76.05
6851-WEFYX,1,1,1,0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,3437.5,0,98.21428571,100.8
2985-JUUBZ,1,0,1,1,40,1,1,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,3015.75,0,75.39375,74.55
6390-DSAZX,0,0,0,1,1,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,73.6,1,73.6,73.6
0895-LMRSF,1,0,0,0,23,1,0,DSL,0,0,0,0,1,1,One year,1,Bank transfer (automatic),1509.8,0,65.64347826,64.9
8098-LLAZX,0,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,396.1,1,99.025,95.45
8266-VBFQL,1,0,0,0,4,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,356.65,0,89.1625,90.4
8181-YHCMF,0,0,1,1,68,0,0,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),4109,0,60.42647059,60.3
2240-HSJQD,1,0,0,1,38,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,3141.7,0,82.67631579,81.85
1248-DYXUB,1,0,1,1,52,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,1229.1,0,23.63653846,24.8
0265-EDXBD,1,1,1,0,32,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,2303.35,1,71.9796875,74.9
4115-BNPJY,1,0,1,1,29,1,0,DSL,0,0,1,1,1,1,Two year,0,Mailed check,2054.4,0,70.84137931,75.55
3167-SNQPL,1,1,1,1,38,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,3741.85,0,98.46973684,101.15
4091-TVOCN,1,0,0,1,48,1,1,DSL,1,0,1,0,1,1,One year,1,Credit card (automatic),3682.45,0,76.71770833,78.75
1098-TDVUQ,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.25,0,19.25,19.25
7277-OZCGZ,0,0,0,0,22,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,1886.25,0,85.73863636,89.05
1557-EMYVT,0,0,0,0,43,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),4895.1,0,113.8395349,114.729
2799-ARNLO,0,1,1,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,341.6,0,68.32,69.35
7563-BIUPC,1,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,415.55,1,83.11,80.6
5027-YOCXN,1,0,1,1,51,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Credit card (automatic),5686.4,0,111.4980392,110.05
3973-SKMLN,1,0,0,0,71,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),1355.1,0,19.08591549,19.9
2321-OMBXY,0,0,1,1,38,1,0,DSL,1,1,0,1,1,1,One year,0,Credit card (automatic),3058.65,1,80.49078947,80.3
2840-XANRC,1,1,1,0,24,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,2231.05,1,92.96041667,93.15
6745-JEFZB,1,0,1,0,35,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Credit card (automatic),3236.35,0,92.46714286,91.5
5020-ZSTTY,0,1,0,0,54,1,1,DSL,1,1,0,1,1,1,One year,0,Bank transfer (automatic),4350.1,1,80.55740741,82.45
9880-TDQAC,0,0,1,1,72,0,0,DSL,0,1,1,1,1,1,Two year,1,Electronic check,4264,0,59.22222222,60
8705-WZCYL,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.8,0,44.8,44.8
7102-JJVTX,0,0,1,1,9,1,0,DSL,1,0,0,0,0,0,One year,0,Mailed check,422.3,0,46.92222222,48.6
8626-PTQGE,1,0,0,0,69,0,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),4176.7,0,60.53188406,60.05
4983-CLMLV,0,0,1,0,52,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),5138.1,0,98.80961538,102.7
5701-YVSVF,0,1,1,0,11,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,880.05,0,80.00454545,82.9
5804-LEPIM,0,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,139.05,1,69.525,70.35
5697-GOMBF,0,1,1,1,28,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,973.65,0,34.77321429,35.9
2739-CACDQ,0,1,0,0,17,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),1470.05,0,86.47352941,82.65
9385-EHGDO,0,0,1,1,35,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,739.35,0,21.12428571,19.85
9498-FIMXL,0,0,0,0,8,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,161.95,0,20.24375,19.2
2379-GYFLQ,1,0,0,0,46,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),4422.95,0,96.15108696,94.9
0122-OAHPZ,0,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,511.25,1,73.03571429,73.85
2868-SNELZ,0,0,0,0,2,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,155.8,1,77.9,80.6
4322-RCYMT,1,0,1,1,68,1,1,DSL,0,1,1,1,0,1,One year,1,Bank transfer (automatic),5293.95,1,77.85220588,75.8
6680-NENYN,0,0,0,0,43,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,4759.85,1,110.694186,104.6
2088-IEBAU,0,0,0,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Electronic check,6148.45,0,90.41838235,88.15
7982-VCELR,0,0,0,0,36,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),3565.65,0,99.04583333,94.8
1343-EHPYB,1,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,6603,1,104.8095238,103.4
6035-BXTTY,0,1,0,0,32,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),1830.1,0,57.190625,54.65
6885-PKOAM,0,0,1,0,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),6223.8,0,87.65915493,85.75
7520-HQWJU,0,0,1,1,66,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),4508.65,0,68.31287879,67.45
9639-BUJXT,1,0,0,0,63,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,1328.15,0,21.08174603,20.5
5924-SNGKP,0,0,0,1,41,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),865,0,21.09756098,20.25
0021-IKXGC,0,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,72.1,0,72.1,72.1
2034-GDRCN,0,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,168.2,1,84.1,90.4
8966-SNIZF,0,0,1,0,70,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1303.5,0,18.62142857,19.45
6243-OZGFH,0,0,0,0,23,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,996.85,0,43.34130435,44.95
4654-DLAMQ,0,1,1,0,64,1,0,Fiber optic,1,1,1,0,0,1,One year,0,Bank transfer (automatic),6430.9,0,100.4828125,97
0513-RBGPE,1,0,1,1,37,1,1,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),2278.75,0,61.58783784,62.8
5160-UXJED,1,0,0,1,17,1,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,681.4,0,40.08235294,44.6
4115-NZRKS,0,1,0,0,7,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,574.35,0,82.05,89.15
0219-YTZUE,1,0,1,1,4,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),371.9,1,92.975,84.8
0623-IIHUG,0,1,0,0,21,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,840.1,1,40.0047619,41.9
4572-DVCGN,0,0,0,0,10,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),846,1,84.6,80.25
3351-NGXYI,0,1,0,0,16,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,889,0,55.5625,54.1
8984-EYLLL,1,0,1,0,64,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Electronic check,6823.4,0,106.615625,105.25
9057-MSWCO,1,1,1,0,27,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),805.1,1,29.81851852,30.75
9833-TGFHX,1,0,1,1,42,1,1,Fiber optic,1,0,0,0,1,1,One year,0,Electronic check,4016.75,0,95.63690476,97.1
9294-TDIPC,1,0,0,1,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,83.75,0,16.75,20.2
5229-DTFYB,0,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),3959.15,0,96.56463415,98.8
0104-PPXDV,1,0,1,0,58,1,0,DSL,0,0,1,0,0,0,One year,0,Credit card (automatic),2878.55,0,49.63017241,50.3
5176-LMJXE,0,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,945.7,0,20.1212766,20.55
3583-KRKMD,1,0,0,0,18,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),1373.05,0,76.28055556,75.9
1010-DIAUQ,1,0,0,0,5,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),492.55,1,98.51,96.5
9069-LGEUL,1,0,1,0,23,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),1406,0,61.13043478,59.95
7302-ZHMHP,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.15,0,19.15,19.15
9571-EDEBV,1,0,1,0,71,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),6962.85,0,98.06830986,98.65
3520-FJGCV,1,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),8126.65,0,112.8701389,112.6
6563-VRERX,1,0,1,1,33,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,690.25,0,20.91666667,20.6
0259-GBZSH,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,181.5,1,90.75,85.65
6122-EFVKN,1,0,0,1,24,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,830.8,0,34.61666667,35.75
2805-EDJPQ,0,0,1,1,56,1,1,Fiber optic,0,1,1,1,0,1,One year,1,Credit card (automatic),5608.4,0,100.15,99.75
6862-CQUMB,1,0,0,0,37,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),3646.8,0,98.56216216,96.1
7156-MXBJE,0,0,0,0,43,1,1,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),3662.25,0,85.16860465,85.1
6158-HDPXZ,1,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.35,0,25.35,25.35
9601-BRXPO,0,0,1,0,25,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),2566.5,1,102.66,104.95
2863-IMQDR,0,0,0,0,61,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,5308.7,0,87.02786885,89.65
5686-CMAWK,1,0,0,0,17,1,1,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,1410.25,0,82.95588235,86.75
5651-CRHKQ,0,0,1,0,41,1,0,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),3339.05,0,81.4402439,86.2
6905-NIQIN,1,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,50.65,1,50.65,50.65
8204-YJCLA,1,1,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),4732.35,0,65.72708333,64.8
5167-ZFFMM,1,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),90.85,1,90.85,90.85
6583-SZVGP,1,0,0,0,48,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),5067.45,0,105.571875,108.1
4895-TMWIR,1,1,1,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,214.75,1,19.52272727,19.95
0533-BNWKF,0,1,1,0,55,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,4874.7,1,88.63090909,85.45
1708-PBBOA,0,0,0,0,42,0,0,DSL,1,1,1,1,0,1,One year,1,Electronic check,2348.45,0,55.91547619,54.75
